x_label,y_label,linqmap_type_label,linqmap_subtype_label,pubDate_1,linqmap_city_1,linqmap_roadType_1,linqmap_reportRating_1,linqmap_magvar_1,linqmap_reliability_1,x_1,y_1,light_rail_1,minutes_since_pub_1,days_since_pub_1,traffic_1,0-2_1,2-4_1,4-6_1,6-8_1,8-10_1,10-12_1,12-14_1,14-16_1,16-18_1,18-20_1,20-22_1,22-24_1,pubDate_2,linqmap_city_2,linqmap_roadType_2,linqmap_reportRating_2,linqmap_magvar_2,linqmap_reliability_2,x_2,y_2,light_rail_2,minutes_since_pub_2,days_since_pub_2,traffic_2,0-2_2,2-4_2,4-6_2,6-8_2,8-10_2,10-12_2,12-14_2,14-16_2,16-18_2,18-20_2,20-22_2,22-24_2,pubDate_3,linqmap_city_3,linqmap_roadType_3,linqmap_reportRating_3,linqmap_magvar_3,linqmap_reliability_3,x_3,y_3,light_rail_3,minutes_since_pub_3,days_since_pub_3,traffic_3,0-2_3,2-4_3,4-6_3,6-8_3,8-10_3,10-12_3,12-14_3,14-16_3,16-18_3,18-20_3,20-22_3,22-24_3,pubDate_4,linqmap_city_4,linqmap_roadType_4,linqmap_reportRating_4,linqmap_magvar_4,linqmap_reliability_4,x_4,y_4,light_rail_4,minutes_since_pub_4,days_since_pub_4,traffic_4,0-2_4,2-4_4,4-6_4,6-8_4,8-10_4,10-12_4,12-14_4,14-16_4,16-18_4,18-20_4,20-22_4,22-24_4,linqmap_type_1_ACCIDENT,linqmap_type_1_JAM,linqmap_type_1_ROAD_CLOSED,linqmap_subtype_1_ACCIDENT_NO_SUBTYPE,linqmap_subtype_1_JAM_HEAVY_TRAFFIC,linqmap_subtype_1_JAM_MODERATE_TRAFFIC,linqmap_subtype_1_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_1_ROAD_CLOSED_EVENT,linqmap_type_2_JAM,linqmap_type_2_ROAD_CLOSED,linqmap_type_2_WEATHERHAZARD,linqmap_subtype_2_HAZARD_ON_ROAD_CAR_STOPPED,linqmap_subtype_2_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_2_HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,linqmap_subtype_2_JAM_HEAVY_TRAFFIC,linqmap_subtype_2_JAM_MODERATE_TRAFFIC,linqmap_subtype_2_JAM_NO_SUBTYPE,linqmap_subtype_2_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_2_ROAD_CLOSED_EVENT,linqmap_subtype_2_ROAD_CLOSED_NO_SUBTYPE,linqmap_type_3_ACCIDENT,linqmap_type_3_JAM,linqmap_type_3_ROAD_CLOSED,linqmap_type_3_WEATHERHAZARD,linqmap_subtype_3_ACCIDENT_NO_SUBTYPE,linqmap_subtype_3_HAZARD_ON_ROAD_CAR_STOPPED,linqmap_subtype_3_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_3_HAZARD_ON_ROAD_OBJECT,linqmap_subtype_3_HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,linqmap_subtype_3_JAM_HEAVY_TRAFFIC,linqmap_subtype_3_JAM_MODERATE_TRAFFIC,linqmap_subtype_3_JAM_NO_SUBTYPE,linqmap_subtype_3_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_3_ROAD_CLOSED_CONSTRUCTION,linqmap_subtype_3_ROAD_CLOSED_EVENT,linqmap_subtype_3_WEATHERHAZARD_NO_SUBTYPE,linqmap_type_4_ACCIDENT,linqmap_type_4_JAM,linqmap_type_4_ROAD_CLOSED,linqmap_type_4_WEATHERHAZARD,linqmap_subtype_4_ACCIDENT_MAJOR,linqmap_subtype_4_ACCIDENT_MINOR,linqmap_subtype_4_ACCIDENT_NO_SUBTYPE,linqmap_subtype_4_HAZARD_ON_ROAD,linqmap_subtype_4_HAZARD_ON_ROAD_CAR_STOPPED,linqmap_subtype_4_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_4_HAZARD_ON_ROAD_OBJECT,linqmap_subtype_4_HAZARD_ON_ROAD_POT_HOLE,linqmap_subtype_4_HAZARD_ON_SHOULDER_CAR_STOPPED,linqmap_subtype_4_JAM_HEAVY_TRAFFIC,linqmap_subtype_4_JAM_MODERATE_TRAFFIC,linqmap_subtype_4_JAM_NO_SUBTYPE,linqmap_subtype_4_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_4_ROAD_CLOSED_CONSTRUCTION,linqmap_subtype_4_ROAD_CLOSED_EVENT,linqmap_subtype_4_ROAD_CLOSED_NO_SUBTYPE,linqmap_subtype_4_WEATHERHAZARD_NO_SUBTYPE,most_prominent_street,second_most_prominent_street,1_in_most_prominent_street,1_in_second_most_prominent_street,2_in_most_prominent_street,2_in_second_most_prominent_street,3_in_most_prominent_street,3_in_second_most_prominent_street,4_in_most_prominent_street,4_in_second_most_prominent_street,z_score_1,1_used_in_mean,z_score_2,2_used_in_mean,z_score_3,3_used_in_mean,z_score_4,4_used_in_mean,mean_x,mean_y
178626.95999999996,663024.7799999993,ROAD_CLOSED,ROAD_CLOSED_EVENT,2021-11-16 06:00:01,תל אביב - יפו,1,0,0,10,179748.33000000007,666135.5099999998,0,0.0,180.32848605324074,395,0,0,0,1,0,0,0,0,0,0,0,0,2022-05-05 13:08:13,תל אביב - יפו,1,0,0,10,180468.24000000025,661860.9900000002,0,0.0,10.03112494212963,649,0,0,0,0,0,0,1,0,0,0,0,0,2022-05-15 13:23:49,תל אביב - יפו,1,5,0,5,179117.66000000015,663981.2599999998,0,29.2199,0.0,649,0,0,0,0,0,0,1,0,0,0,0,0,2022-05-15 13:45:21,תל אביב - יפו,1,5,355,5,178584.5,662965.2899999991,0,7.686566666666667,0.0,649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.118859707508964,1.0,1.8597429687351947,1.0,0.3838158845636399,1.0,1.0363730566698897,1.0,179479.6825000001,663735.7624999997
179107.7000000002,663112.9000000004,ROAD_CLOSED,ROAD_CLOSED_EVENT,2021-12-13 12:51:07,תל אביב - יפו,2,0,0,10,179177.2000000002,662945.9700000007,0,0.0,153.04300001157407,1141,0,0,0,0,0,0,1,0,0,0,0,0,2022-02-03 09:20:12,תל אביב - יפו,2,0,0,10,179075.4500000002,663147.9499999993,0,0.0,101.18946993055556,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-02-06 09:05:17,תל אביב - יפו,2,0,0,10,177386.4299999997,662058.9399999995,0,0.0,98.19982872685185,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-22 12:08:20,תל אביב - יפו,1,0,0,7,180759.6799999997,661531.8699999992,0,0.0,23.072710636574072,1141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5734023625381984,1.0,0.7860078012796011,1.0,1.892822808370966,1.0,2.035571936457489,1.0,179099.68999999994,662421.1824999996
178693.75,665885.8900000006,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-06 09:05:17,תל אביב - יפו,2,0,0,10,177419.7000000002,662364.0999999996,0,0.0,98.19982875,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-02-06 09:05:17,תל אביב - יפו,2,0,0,6,177412.58000000007,662309.3499999996,0,0.0,98.19982877314814,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-02-06 09:05:17,תל אביב - יפו,2,0,0,7,177349.91999999993,661773.3100000005,0,0.0,98.19982877314814,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-05-15 13:22:23,תל אביב - יפו,1,5,26,7,179398.38999999966,663813.9700000007,0,30.653433333333332,0.0,649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.6352092350257494,1.0,0.6720834834887377,1.0,1.1830294272241266,1.0,2.40473651553092,1.0,177895.14749999996,662565.1825000001
179182.24000000022,665961.1099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-21 12:08:55,תל אביב - יפו,2,0,0,10,179116.7000000002,665979.1099999994,0,0.0,55.07230563657407,1141,0,0,0,0,0,0,1,0,0,0,0,0,2022-03-22 09:58:06,תל אביב - יפו,1,0,0,10,179116.38999999966,665972.2300000004,0,0.0,54.16315054398148,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-03-22 16:00:02,תל אביב - יפו,2,0,0,10,178678.98000000045,665826.8399999999,0,0.0,53.911807986111114,1540,0,0,0,0,0,0,0,0,1,0,0,0,2022-05-15 13:45:45,תל אביב - יפו,2,2,359,5,179392.71999999974,665253.5999999996,0,7.2868,0.0,649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8131525334824694,1.0,0.7884830947326543,1.0,1.4579980557728125,1.0,2.1534335261285507,1.0,179076.1975,665757.9449999998
178491.23000000045,663020.3100000005,ROAD_CLOSED,ROAD_CLOSED_EVENT,2021-12-12 12:09:18,תל אביב - יפו,2,0,0,10,179055.76999999955,663114.8699999992,0,0.0,154.07203957175926,1141,0,0,0,0,0,0,1,0,0,0,0,0,2022-02-10 11:37:09,תל אביב - יפו,2,0,0,6,178813.41999999993,666065.5299999993,0,0.0,94.09436596064815,1000,0,0,0,0,0,1,0,0,0,0,0,0,2022-05-15 13:32:42,תל אביב - יפו,1,5,359,5,178172.16999999993,663843.4499999993,0,20.336983333333333,0.0,649,0,0,0,0,0,0,1,0,0,0,0,0,2022-05-15 13:41:05,תל אביב - יפו,2,5,199,5,181600.6399999997,667902.2300000004,0,11.953616666666667,0.0,649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344920237450219,1.0,0.64277126545307,1.0,1.1656903958871758,1.0,2.1644225088099596,1.0,179410.49999999977,665231.5199999996
178733.74000000022,662995.6600000001,ROAD_CLOSED,ROAD_CLOSED_EVENT,2021-12-10 12:47:37,תל אביב - יפו,2,0,0,10,179193.58000000007,662978.9499999993,0,0.0,156.0454308449074,1141,0,0,0,0,0,0,1,0,0,0,0,0,2021-12-10 12:47:37,תל אביב - יפו,2,0,0,10,179100.08999999985,663100.0700000003,0,0.0,156.0454308449074,1141,0,0,0,0,0,0,1,0,0,0,0,0,2022-01-30 15:40:03,תל אביב - יפו,1,0,0,10,180135.2000000002,662368.6999999993,0,0.0,104.92568541666667,1353,0,0,0,0,0,0,0,1,0,0,0,0,2022-03-20 17:00:02,תל אביב - יפו,1,0,0,10,179022.34999999963,665899.0600000005,0,0.0,55.870141493055556,1366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6957203102610996,1.0,0.6098641793931205,1.0,1.5905258356373961,1.0,2.5775748439838115,0.0,239150.4066666666,884782.2599999998
179116.7000000002,665979.1099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-06 09:05:17,תל אביב - יפו,2,0,0,10,177437.83000000007,662499.7699999996,0,0.0,98.19982905092593,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-03-20 17:00:02,תל אביב - יפו,1,0,0,6,179062.41999999993,665885.5,0,0.0,55.87014153935185,1366,0,0,0,0,0,0,0,0,1,0,0,0,2022-03-22 09:58:05,תל אביב - יפו,1,0,0,10,179115.53000000026,665875.9800000004,0,0.0,54.16316236111111,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-05-07 19:00:04,תל אביב - יפו,2,0,0,6,180344.96,664164.5899999999,0,0.0,7.786785069444444,787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1481438169032567,1.0,1.0516197264281815,1.0,1.0471990584206476,1.0,1.169774577556221,1.0,178990.18500000006,664606.46
180444.84999999963,664704.9199999999,JAM,JAM_STAND_STILL_TRAFFIC,2022-02-03 14:42:06,תל אביב - יפו,2,0,0,6,177381.6299999999,661904.2699999996,0,0.0,100.96592858796296,785,0,0,0,0,0,0,0,1,0,0,0,0,2022-02-06 09:05:16,תל אביב - יפו,2,0,0,6,177395.46999999974,662145.5199999996,0,0.0,98.199840625,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-02-06 09:05:17,תל אביב - יפו,2,0,0,7,177403.1200000001,662212.1300000008,0,0.0,98.19982905092593,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-03-22 16:00:02,תל אביב - יפו,2,0,0,10,178547.0,665523.4900000002,0,0.0,53.91180821759259,1540,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1.0888681363856891,1.0,0.8539440726169885,1.0,0.7885294933229724,1.0,2.729556964104535,0.0,236909.07333333325,883928.4700000001
176766.50999999978,661726.2799999993,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-06 09:05:17,תל אביב - יפו,2,0,0,10,177408.16000000015,662268.3399999999,0,0.0,98.1998291087963,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-03-22 16:00:02,תל אביב - יפו,2,0,0,10,178747.04000000004,666085.1899999995,0,0.0,53.91180826388889,1540,0,0,0,0,0,0,0,0,1,0,0,0,2022-05-15 13:14:37,תל אביב - יפו,2,5,6,6,178099.73000000045,664676.4100000001,0,38.42058333333333,0.0,649,0,0,0,0,0,0,1,0,0,0,0,0,2022-05-15 13:50:44,תל אביב - יפו,2,5,268,5,179712.09999999963,666479.1999999993,0,2.3039,0.0,649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2622772856523152,1.0,0.9886549149730595,1.0,0.35274815735861176,1.0,1.612643384526474,1.0,178491.75750000007,664877.2849999997
177405.6900000004,662240.8399999999,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-22 16:00:02,תל אביב - יפו,2,0,0,10,178618.1799999997,665686.4600000009,0,0.0,53.91180836805555,1540,0,0,0,0,0,0,0,0,1,0,0,0,2022-05-04 17:00:00,תל אביב - יפו,1,0,0,6,179719.23000000045,665936.1300000008,0,0.0,10.870164849537037,1366,0,0,0,0,0,0,0,0,1,0,0,0,2022-05-15 13:43:42,תל אביב - יפו,2,5,358,5,180387.5,666662.2799999993,0,9.337316666666666,0.0,649,0,0,0,0,0,0,1,0,0,0,0,0,2022-05-15 13:45:50,תל אביב - יפו,2,5,1,5,178352.25999999978,661813.4399999995,0,7.203983333333333,0.0,649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6845622879212704,1.0,0.7495119665023354,1.0,1.4621175989963697,1.0,2.462257863780041,1.0,179269.29249999998,665024.5775000001
182280.3200000003,668413.5399999991,JAM,JAM_HEAVY_TRAFFIC,2022-03-07 21:14:58,תל אביב - יפו,17,0,0,10,178661.00999999978,663015.4499999993,0,0.0,68.69310473379629,790,0,0,0,0,0,0,0,0,0,0,1,0,2022-03-22 16:00:02,תל אביב - יפו,2,0,0,10,178578.91999999993,665596.5600000005,0,0.0,53.9118084837963,1540,0,0,0,0,0,0,0,0,1,0,0,0,2022-03-22 16:00:02,תל אביב - יפו,2,0,0,10,178672.3799999999,665806.7899999991,0,0.0,53.91180849537037,1540,0,0,0,0,0,0,0,0,1,0,0,0,2022-05-15 13:37:18,תל אביב - יפו,2,5,103,5,179036.53000000026,664001.9700000007,0,15.737483333333333,0.0,649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.3941400861791506,1.0,1.510169460550355,1.0,1.8101503580702434,1.0,1.012974834279912,1.0,178737.20999999996,664605.1924999999
179211.83999999985,663036.8800000008,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-10 11:37:10,תל אביב - יפו,2,0,0,10,178747.04000000004,666085.1899999995,0,0.0,94.17768866898147,1000,0,0,0,0,0,1,0,0,0,0,0,0,2022-03-22 16:00:02,תל אביב - יפו,2,0,0,10,178578.91999999993,665596.5600000005,0,0.0,53.995142361111114,1540,0,0,0,0,0,0,0,0,1,0,0,0,2022-04-22 12:08:20,תל אביב - יפו,1,0,0,10,180774.2199999997,661479.4800000004,0,0.0,23.156045104166665,1141,0,0,0,0,0,0,1,0,0,0,0,0,2022-05-15 15:25:15,תל אביב - יפו,2,3,101,5,181599.01999999955,669826.6699999999,0,27.788316666666667,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5760760873883177,1.0,0.6366749714838612,1.0,2.045625176194068,1.0,2.0732013351852285,1.0,179924.7999999998,665746.9750000001
180636.83000000007,664833.2699999996,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-30 17:20:25,תל אביב - יפו,1,0,0,10,182658.25999999975,669383.8599999994,0,0.0,45.939320636574074,1366,0,0,0,0,0,0,0,0,1,0,0,0,2022-05-15 15:41:23,תל אביב - יפו,2,5,8,5,179815.36000000034,661818.3300000001,0,11.6551,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,2022-05-15 15:49:02,תל אביב - יפו,2,5,26,7,180310.2199999997,664338.5999999996,0,4.00505,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,2022-05-15 15:50:05,תל אביב - יפו,2,5,190,5,180792.41999999995,670222.6099999994,0,2.9550666666666667,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5027690706652428,1.0,2.078877976322412,1.0,0.9555522681414469,1.0,1.6568633530338939,1.0,180894.06499999994,666440.8499999996
180789.4699999997,664251.6199999992,JAM,JAM_STAND_STILL_TRAFFIC,2022-02-03 14:42:06,תל אביב - יפו,2,0,0,10,177424.86000000034,662262.4000000004,0,0.0,101.04926290509259,785,0,0,0,0,0,0,0,1,0,0,0,0,2022-03-22 16:00:02,תל אביב - יפו,2,0,0,10,178618.1799999997,665686.4600000009,0,0.0,53.99514251157407,1540,0,0,0,0,0,0,0,0,1,0,0,0,2022-05-15 15:26:42,תל אביב - יפו,2,5,355,5,183682.36000000036,669713.6600000001,0,26.338516666666667,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,2022-05-15 15:37:41,תל אביב - יפו,2,5,160,5,178626.61000000034,663315.4399999995,0,15.355133333333333,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3963304721388132,1.0,0.4039562138221417,1.0,2.297305941134469,1.0,0.8169250698322895,1.0,179588.00250000018,665244.4900000002
180770.2999999998,661493.5800000001,ROAD_CLOSED,ROAD_CLOSED_EVENT,2021-12-12 12:09:18,תל אביב - יפו,2,0,0,10,179084.16000000015,663131.1799999997,0,0.0,154.15537413194446,1141,0,0,0,0,0,0,1,0,0,0,0,0,2022-01-10 14:00:03,תל אביב - יפו,2,0,0,10,179225.83999999985,663041.8200000003,0,0.0,125.07846436342592,785,0,0,0,0,0,0,0,1,0,0,0,0,2022-05-15 15:21:12,תל אביב - יפו,2,5,58,7,182243.66000000012,667938.1699999999,0,31.8388,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,2022-05-15 15:40:11,תל אביב - יפו,2,5,245,5,179061.4400000004,667209.4399999995,0,12.855333333333334,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.2997731232654777,1.0,1.3218663233588328,1.0,1.9406315894062633,1.0,1.140636140208685,1.0,179903.77500000014,665330.1524999999
179045.6900000004,665999.7799999993,ROAD_CLOSED,ROAD_CLOSED_EVENT,2021-08-12 14:00:04,תל אביב - יפו,1,0,0,10,179694.4400000004,665825.2200000007,0,0.0,276.0784529050926,785,0,0,0,0,0,0,0,1,0,0,0,0,2022-02-10 11:37:09,תל אביב - יפו,2,0,0,10,178909.51999999955,666038.7699999996,0,0.0,94.17770060185185,1000,0,0,0,0,0,1,0,0,0,0,0,0,2022-05-15 15:15:35,תל אביב - יפו,2,5,170,8,179670.5700000003,662180.6099999994,0,37.455533333333335,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,2022-05-15 15:38:00,תל אביב - יפו,2,5,182,5,177463.99000000022,662728.3300000001,0,15.0389,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3550560425920757,1.0,1.3893167881889386,1.0,1.6130629212212912,1.0,1.562472633497823,1.0,178934.63000000012,664193.2324999999
177366.4400000004,661908.0899999999,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-03 14:42:06,תל אביב - יפו,2,0,0,10,177321.38999999966,661428.4299999997,0,0.0,101.04926319444445,785,0,0,0,0,0,0,0,1,0,0,0,0,2022-02-06 09:05:17,תל אביב - יפו,2,0,0,6,177426.34999999963,662419.4100000001,0,0.0,98.28316364583333,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-05-15 15:32:57,תל אביב - יפו,2,5,113,5,181279.53000000023,666367.4800000004,0,20.08895,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,2022-05-15 15:45:51,תל אביב - יפו,2,5,257,5,180822.8700000001,667504.3000000007,0,7.18895,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.6095361103722905,1.0,1.2201546753821442,1.0,1.285395664285711,1.0,1.5746141953324289,1.0,179212.53499999992,664429.9050000003
179877.4500000002,661488.9700000007,JAM,JAM_STAND_STILL_TRAFFIC,2022-02-03 14:42:05,תל אביב - יפו,2,0,0,10,177334.5,661514.4299999997,0,0.0,101.04927484953704,785,0,0,0,0,0,0,0,1,0,0,0,0,2022-02-03 14:42:05,תל אביב - יפו,2,0,0,10,177347.7999999998,661625.0600000005,0,0.0,101.04927484953704,785,0,0,0,0,0,0,0,1,0,0,0,0,2022-02-03 14:42:06,תל אביב - יפו,2,0,0,6,177434.91000000015,662363.7100000009,0,0.0,101.04926326388889,785,0,0,0,0,0,0,0,1,0,0,0,0,2022-05-15 15:41:45,תל אביב - יפו,2,5,225,5,179086.8700000001,663526.9399999995,0,11.289016666666667,0.0,1353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1.1352821307751597,1.0,1.0067808111635985,1.0,0.4932296029303653,1.0,2.337922603512449,1.0,177801.02000000002,662257.5350000001
178540.1799999997,663026.1099999994,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-03 14:42:05,תל אביב - יפו,2,0,0,10,177401.2000000002,662045.3599999994,0,0.0,101.04927486111112,785,0,0,0,0,0,0,0,1,0,0,0,0,2022-02-03 14:42:06,תל אביב - יפו,2,0,0,6,177413.54000000004,662175.6099999994,0,0.0,101.04926331018518,785,0,0,0,0,0,0,0,1,0,0,0,0,2022-02-06 09:05:17,תל אביב - יפו,2,0,0,6,177381.58999999985,662031.7899999991,0,0.0,98.28316378472222,2205,0,0,0,0,1,0,0,0,0,0,0,0,2022-05-07 19:00:04,תל אביב - יפו,2,0,0,10,180244.75,664183.7100000009,0,0.0,7.870119814814815,787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0.8453370965954765,1.0,0.7657509744936947,1.0,0.8675431094557221,1.0,2.4751765289474688,1.0,178110.27000000002,662609.1174999997
